age,educationyears,sex,hoursperweek,incomeUSD
44,15,1,60,192148
36,9,1,40,45222
58,9,1,40,44520
39,10,0,40,28843
25,15,0,8,35174
54,13,1,40,32346
23,13,0,40,40450
37,10,1,60,27823
60,12,1,40,36366
66,4,0,20,49652
36,12,1,50,43372
29,9,1,50,75103
29,13,0,40,40261
25,13,0,44,39429
62,9,0,25,29692
23,10,1,40,45057
38,9,1,40,38555
33,10,1,50,139934
49,10,1,60,22958
57,9,1,60,176403
57,13,1,45,24552
46,10,0,45,38571
37,14,1,70,104156
43,13,1,45,114143
26,9,0,35,42975
40,11,0,40,30126
39,9,1,40,23055
39,12,0,40,20240
31,10,1,40,24234
31,13,1,36,44855
27,13,0,40,31049
36,13,1,50,42219
40,13,0,40,103188
57,9,1,40,45475
24,9,0,35,39475
30,10,1,45,43849
28,8,1,50,24307
22,13,1,40,28373
31,4,1,50,35090
33,9,1,44,184256
20,10,1,15,23451
25,8,1,60,22017
49,10,1,40,46490
21,9,0,35,46124
45,13,1,45,103971
36,9,1,45,156804
41,3,0,32,48040
23,13,1,12,22836
47,13,1,50,150505
41,9,1,50,41698
30,9,0,40,33703
29,10,1,40,34636
31,4,0,40,45504
64,5,1,50,21870
55,5,1,40,22433
19,9,1,35,40985
31,8,0,40,119552
18,7,1,8,35482
68,9,0,24,29272
50,10,1,40,36075
36,10,0,48,33136
44,15,1,50,69740
58,9,0,20,84666
20,9,0,20,27037
18,6,1,40,33463
32,9,0,30,25865
49,9,0,40,27953
34,9,1,40,47470
22,9,0,40,29727
40,9,1,45,35384
35,9,1,40,36812
26,10,1,50,22545
44,8,1,60,25521
55,9,0,60,42160
21,11,1,40,33867
54,10,0,40,38567
39,10,0,44,38182
52,9,1,38,32270
57,13,1,50,111092
67,4,0,35,31517
58,9,0,40,28474
27,10,1,16,20171
66,9,1,15,23656
41,10,1,40,20716
18,7,0,16,31484
58,9,1,52,160504
50,3,1,37,43456
31,10,1,40,41083
32,6,1,40,31071
37,10,1,45,43007
26,13,1,20,33204
33,11,1,50,47020
35,9,0,40,44732
44,13,0,45,36390
26,13,1,40,38699
48,9,1,40,46482
40,13,1,40,37937
62,6,1,35,40205
37,15,1,45,110569
18,7,1,18,38691
48,9,0,38,42375
45,14,1,50,46263
35,10,1,45,43782
35,9,1,40,40942
34,9,1,51,38162
29,9,0,40,33845
19,10,1,30,24647
53,10,1,60,31764
49,10,1,40,49538
71,9,0,16,23673
38,4,1,36,28216
39,14,1,45,29155
23,13,0,40,31704
29,13,1,50,170084
52,3,1,40,29313
41,10,0,40,196442
20,10,1,35,38779
30,10,1,45,45597
56,6,0,36,34168
26,9,0,40,48726
36,9,0,40,20848
26,13,0,42,24100
58,12,1,40,104643
24,13,1,40,36152
41,10,0,32,37080
27,10,1,35,45962
28,10,1,40,49414
57,9,1,40,21308
21,10,0,20,30873
50,9,1,40,46650
27,9,1,40,27189
58,13,0,60,28681
27,13,1,50,26380
36,9,0,17,44531
68,13,1,40,95351
33,9,0,40,43105
19,10,0,18,20566
26,9,0,40,48903
37,9,0,30,28247
53,9,1,45,21805
32,10,1,38,25221
18,7,0,25,20485
53,9,1,40,155277
40,13,1,40,47135
50,10,0,40,29389
43,13,0,50,129870
60,13,1,46,146260
28,9,0,40,46397
34,9,1,45,38018
37,9,1,40,32375
25,9,1,40,47033
46,14,1,65,176763
21,7,1,40,30447
26,13,0,45,42651
47,9,0,40,26095
18,8,1,20,36227
22,13,0,16,21982
36,10,0,30,29786
59,9,1,48,25923
33,9,0,38,47147
33,6,1,35,39288
53,13,0,50,20728
44,10,1,40,25938
55,9,1,50,21455
56,9,1,50,25174
54,10,0,35,31017
51,9,1,40,48795
31,10,0,38,27234
43,14,1,50,140373
44,9,0,40,46838
22,10,1,50,45160
43,9,1,40,25928
26,12,0,40,39246
30,13,1,18,49205
30,5,1,40,26855
46,9,1,15,47027
27,13,1,50,43075
26,9,1,50,26441
36,13,1,40,164361
25,9,1,35,20603
30,15,0,40,24953
46,9,1,40,112770
47,10,0,48,98288
66,13,1,26,169375
43,6,1,40,45863
71,9,0,20,41036
36,13,1,55,159621
46,9,1,40,39554
44,10,0,15,24982
42,16,1,50,38297
39,13,1,45,168268
36,12,1,50,166503
60,13,1,45,188146
37,10,1,50,80076
26,13,1,20,21806
24,13,0,30,39717
17,7,1,18,27316
45,14,0,35,48174
54,10,1,48,63915
22,10,0,30,48512
63,14,1,48,36703
22,9,1,43,21416
27,10,1,25,24169
33,5,1,33,38368
64,13,0,30,26659
50,12,1,50,155945
44,11,0,40,25816
31,9,1,50,30533
44,9,0,40,43109
53,6,1,35,35908
33,9,0,40,34507
34,8,1,40,46175
27,9,1,70,48187
43,11,0,36,41103
80,9,1,20,25561
31,12,0,32,28098
40,9,1,40,138903
53,13,1,40,20539
58,9,1,44,36317
38,10,1,40,178160
33,15,1,40,88528
48,13,1,60,105599
23,10,0,40,30007
31,9,1,50,25867
52,14,1,70,47639
24,9,1,40,28831
45,5,1,40,30002
36,9,0,40,105157
52,3,0,40,23919
54,9,1,40,26971
39,15,1,55,113884
40,13,1,50,87258
28,9,1,50,31642
21,10,1,16,47709
23,10,0,40,26316
36,4,1,40,40602
22,10,0,15,49307
55,14,1,50,38843
71,9,1,17,40158
47,16,1,60,53823
17,6,1,12,38790
31,13,0,50,169763
32,10,1,40,39546
46,10,1,40,126028
27,13,0,40,45465
39,10,1,50,63447
40,9,0,48,42668
30,9,0,30,22968
17,5,1,20,42435
33,14,1,40,33075
72,16,1,30,40335
34,10,0,40,104112
65,9,1,40,33244
36,13,1,50,64670
32,9,1,40,25356
26,10,1,40,42448
22,9,1,40,31195
47,15,1,48,64939
31,10,1,40,21006
28,13,1,50,40799
38,14,0,50,69905
34,12,1,28,41519
44,13,1,35,100018
27,10,1,40,46404
50,13,1,44,181177
47,9,0,30,31505
20,10,1,40,33929
24,9,1,38,30669
29,10,1,40,180105
37,11,0,32,45630
42,12,1,40,23664
20,10,1,20,22598
68,10,0,40,42162
22,10,0,40,44283
72,9,1,30,22526
45,10,1,20,47164
30,9,1,40,39056
33,9,1,40,42611
43,9,1,40,176974
56,10,1,60,24424
25,11,1,40,37562
41,9,0,40,47412
25,13,0,37,30263
31,12,1,40,126657
36,9,1,38,31381
37,13,1,40,154185
58,9,1,20,49202
26,13,0,40,26572
55,10,1,50,113084
46,10,1,48,180881
44,13,0,20,49381
44,7,1,60,20079
28,13,1,55,25095
42,6,1,50,42219
41,9,1,40,30987
39,13,1,45,48675
64,11,1,30,30117
20,10,1,25,41127
45,10,1,40,121718
31,9,1,50,24342
36,14,1,40,190096
32,5,0,40,32962
33,11,1,65,47617
51,9,0,35,159053
36,9,1,40,30312
40,9,1,40,33007
44,11,1,51,89464
40,9,0,45,26425
46,11,0,40,28077
31,15,1,60,182954
30,9,0,40,36011
26,9,1,40,22907
25,13,1,40,36503
35,12,1,40,26661
29,15,1,50,30670
39,12,1,40,39544
44,10,1,40,36445
37,9,1,60,176531
79,11,1,20,78429
36,13,1,45,122063
44,10,1,60,56248
23,9,1,30,21299
27,13,0,45,24659
46,13,1,40,53935
58,9,1,40,43641
36,12,1,48,49753
36,9,1,60,144613
21,10,1,45,46640
41,9,0,40,159657
49,9,1,40,31400
34,13,0,40,115832
29,9,1,35,44457
63,13,1,50,176572
29,13,0,40,21912
65,10,1,40,24393
26,13,0,25,26794
42,16,1,40,123194
44,10,0,37,33046
51,9,1,6,36817
41,9,1,25,29894
22,12,0,35,31344
36,10,0,25,38394
18,7,1,40,24625
33,6,1,40,37693
46,13,1,38,148356
49,7,0,40,30129
41,9,0,40,36987
52,10,0,40,24110
40,10,1,40,40322
53,10,0,40,44864
45,9,1,50,23313
30,6,1,40,45789
56,9,1,40,43034
24,9,1,40,49845
71,4,1,50,36616
20,9,0,30,28303
26,13,1,50,31911
34,9,1,65,24772
36,5,0,40,45249
49,9,0,60,45309
48,16,1,50,102498
22,9,0,40,23366
30,10,1,40,46674
51,9,1,40,29311
46,10,0,40,37498
32,9,1,45,41542
42,15,0,40,116757
52,10,1,50,33355
57,9,0,40,24020
35,10,0,39,38114
52,14,1,50,135706
59,5,0,12,46972
36,10,0,40,33393
33,10,1,40,71433
67,9,1,20,47475
31,10,1,48,27415
31,9,1,50,26434
28,10,1,42,21640
72,4,0,20,28713
36,9,1,40,49593
58,9,1,35,134437
56,9,1,40,39457
35,10,1,40,44372
37,11,1,40,53659
44,13,0,40,36536
26,9,1,40,39111
51,9,1,40,25851
31,10,1,50,171900
30,10,0,40,27139
20,10,0,40,27944
21,10,0,40,39070
37,13,1,50,138751
53,11,1,40,87174
54,9,1,45,47190
32,13,0,32,43042
34,10,0,6,76387
30,13,1,50,124324
43,9,0,40,21324
48,11,0,40,47614
42,13,1,48,43039
62,9,1,40,20842
31,9,1,40,31768
22,9,1,60,31168
45,13,1,32,40967
34,10,1,45,39402
64,9,1,20,35395
42,13,1,65,30226
60,9,1,70,30731
44,9,1,58,24945
67,4,1,4,45805
45,12,0,40,27934
53,15,1,38,51278
37,11,1,50,153286
32,6,0,40,45363
23,9,0,35,38645
28,13,1,40,26358
55,4,1,41,48046
58,14,0,24,65072
74,10,1,25,152508
27,9,1,40,23600
37,9,0,40,47122
22,10,0,4,47280
44,6,1,70,22252
23,12,1,40,41063
41,13,1,40,46806
45,10,1,55,154832
29,9,1,40,35090
33,13,1,45,83143
61,14,1,60,100177
29,12,0,45,61131
22,10,1,38,39463
28,5,1,40,22132
30,13,0,40,25785
20,10,1,20,27158
28,6,1,30,33124
45,9,1,50,195526
19,10,0,24,41787
42,12,0,40,33013
34,9,1,40,48069
31,13,1,60,101391
23,13,0,40,37653
50,9,1,50,30410
40,6,1,40,103851
57,9,0,45,34137
35,10,0,27,25136
24,13,1,45,49597
27,10,0,15,45988
27,10,0,40,119152
45,9,1,40,40225
80,16,1,30,43496
23,10,1,50,43115
46,10,1,40,166528
38,13,1,40,163482
50,9,1,60,40864
90,13,1,20,28148
55,10,1,50,26568
72,9,0,50,21104
65,10,0,40,26376
37,6,1,40,45636
39,9,0,40,47091
38,11,1,40,37973
46,10,1,50,168302
50,9,1,65,58886
54,12,1,40,52742
40,14,1,50,96376
30,4,1,40,26733
50,9,1,35,24647
28,10,1,30,44002
34,11,1,53,46790
55,9,1,40,27034
20,9,1,40,21790
19,10,0,32,39423
21,10,1,35,36284
39,10,0,20,25175
43,9,1,40,147962
33,9,1,40,20200
26,10,0,40,44277
45,16,1,40,64769
31,10,0,65,36486
32,3,1,60,36496
60,9,1,50,35452
41,9,1,40,83564
21,10,1,20,32493
27,10,0,36,47507
33,3,1,40,32133
43,9,1,40,38896
27,7,1,40,91164
18,6,1,40,29310
48,10,1,40,103569
37,4,1,50,38371
58,9,1,40,25884
57,8,1,40,97385
42,13,0,40,137193
24,9,1,40,38202
26,13,1,15,43667
43,9,1,50,34659
34,7,1,40,38347
38,13,0,40,20200
51,7,1,45,101527
31,9,0,45,41437
49,16,0,35,190308
26,13,0,40,32225
28,9,0,20,44463
22,10,1,37,47113
26,9,1,40,49113
45,5,1,40,141282
39,10,0,40,29790
23,9,1,40,43091
62,9,1,8,30867
42,13,1,60,199194
39,9,1,40,22593
43,11,1,40,27397
33,10,1,70,28942
68,13,1,20,30065
30,14,1,46,183347
32,13,1,40,22450
25,10,1,40,40691
53,3,0,24,38810
38,11,1,55,106759
62,9,1,40,43717
20,9,1,40,21637
26,9,1,40,20816
23,9,1,40,43939
43,9,0,40,46121
29,10,1,36,21155
34,6,0,36,21358
24,10,1,35,20877
44,14,1,35,69749
19,10,1,40,37364
47,13,1,40,152493
40,10,0,48,43646
45,9,0,45,44582
43,9,0,45,20220
22,5,1,30,28991
50,16,1,50,149293
72,10,1,3,48419
29,13,1,40,23885
47,13,1,50,35490
24,9,1,35,21271
22,10,1,15,32909
21,9,0,40,22080
30,9,1,50,66519
37,10,0,40,23115
74,15,1,40,27786
70,10,1,70,38057
27,11,1,40,42793
32,13,0,46,34351
30,7,1,50,48577
29,11,1,56,27913
18,7,1,40,37711
31,9,1,40,180547
39,10,1,70,28273
21,10,0,30,40027
31,9,1,38,29510
33,10,1,40,43397
39,15,1,70,140457
29,9,1,40,37563
34,10,1,40,27454
52,13,0,55,43189
35,9,1,25,46264
33,6,1,40,20505
40,5,0,5,24030
43,13,1,50,186675
66,2,1,30,24706
51,13,1,40,154263
36,9,0,30,40710
17,7,0,40,47677
32,9,1,40,40772
39,9,0,40,46777
19,10,1,60,28895
54,7,1,40,182071
45,13,1,50,192226
47,13,0,40,37688
49,9,1,98,29435
32,9,0,40,32115
28,9,1,50,48932
39,13,1,40,26044
27,9,1,50,27000
42,14,0,38,145631
24,13,1,44,20056
45,13,1,45,76827
19,9,1,30,39712
46,6,1,40,125101
50,9,1,40,34382
32,9,0,42,24165
47,15,1,50,153674
69,13,1,10,122309
43,9,1,50,23034
29,13,1,40,48952
43,15,1,55,118331
90,13,0,10,42803
41,15,0,50,152358
24,1,1,36,22799
24,10,1,50,39985
24,10,0,53,34825
35,9,0,42,128558
30,13,1,40,39196
46,13,0,40,36959
19,10,0,30,49912
39,5,1,35,47331
43,9,1,40,27767
35,9,0,40,30607
65,9,0,24,46696
34,9,1,40,42315
41,11,1,40,20102
24,10,1,60,28396
24,9,1,35,45853
34,14,0,45,90913
33,9,1,40,181488
37,9,1,38,37427
39,9,1,60,185288
58,9,0,25,42062
36,9,1,35,47040
33,10,0,40,37883
42,14,1,55,47859
31,10,1,40,49031
57,9,1,40,23590
67,9,1,40,110819
23,9,1,40,33865
35,10,1,40,39304
43,13,1,55,151174
39,10,1,60,42622
36,9,1,40,39447
29,12,0,13,40600
25,9,1,40,25233
54,6,1,45,186126
24,9,1,44,24661
50,13,1,60,146425
70,6,1,50,49953
61,13,1,48,99472
51,13,1,40,30491
38,14,1,70,43244
51,9,0,40,83707
28,9,1,40,22422
66,15,1,25,195407
57,9,1,60,92854
44,13,1,50,77669
29,10,0,40,36976
21,10,0,40,30176
42,6,1,43,73115
74,15,1,50,156599
50,10,0,40,28882
65,9,0,14,42960
64,9,0,38,45842
44,7,0,30,28753
34,11,1,50,63381
17,6,1,10,30316
17,6,0,40,44083
43,10,1,60,48026
32,12,0,40,21367
54,13,1,40,84328
20,10,0,20,29431
23,10,1,10,45779
34,9,1,45,46506
30,10,1,20,33142
32,4,1,40,40601
40,13,1,60,109827
28,10,1,40,23601
44,9,1,45,108221
29,11,0,35,137984
28,16,1,50,34585
37,10,1,40,23265
56,10,1,40,48718
27,13,1,40,25160
34,9,0,20,31663
37,9,1,40,25752
66,13,1,40,197743
19,9,1,30,26980
60,11,0,40,20876
54,10,1,30,47044
47,9,1,40,83999
47,10,1,48,182380
48,11,1,60,39541
57,9,1,60,29269
50,10,1,50,59821
62,5,0,25,34672
45,10,1,40,24797
55,9,1,40,44867
62,9,0,32,21651
25,6,1,40,33406
49,7,0,38,44671
32,10,0,40,44985
25,9,1,40,34558
39,10,1,50,46477
27,10,1,50,35377
43,9,1,40,156834
30,9,0,40,34023
21,10,0,20,24643
33,15,0,40,191758
33,10,1,50,29611
33,7,0,38,20236
70,4,0,35,40333
25,10,1,42,20953
17,7,1,25,42524
20,10,1,40,30367
19,10,1,35,20454
71,10,1,40,118567
31,12,1,40,26491
26,13,1,55,22052
52,14,1,40,30910
26,13,0,40,29709
38,9,1,45,33017
25,10,1,40,39112
22,13,0,9,45724
48,10,1,40,127321
53,9,1,40,77374
30,12,1,50,29869
44,10,1,60,198151
32,13,1,56,171256
59,7,1,20,38951
49,10,0,40,30711
65,9,1,40,25152
31,9,1,50,180244
53,3,1,40,96299
44,5,1,40,27822
36,13,1,55,164654
36,9,0,40,47195
37,5,1,50,122128
63,13,1,54,183825
67,9,0,30,120146
29,13,1,40,49649
52,9,1,40,48947
37,9,1,40,29021
21,10,0,40,23792
36,10,0,38,27130
24,9,0,30,48790
31,9,1,40,29469
54,9,0,35,25608
44,13,1,40,29820
18,10,1,30,39313
41,9,0,40,37531
37,14,0,70,36485
30,9,1,40,47299
26,13,1,20,23998
68,16,1,50,27632
31,10,1,40,25997
48,9,1,40,30901
80,9,1,8,20381
26,10,1,40,20893
63,5,1,40,34085
19,10,1,20,28600
30,10,0,30,23488
42,9,1,60,27238
64,12,1,40,129194
32,13,1,40,30961
50,9,1,47,30095
73,9,1,40,20651
32,13,0,40,24073
53,10,1,45,191148
58,13,1,40,35152
37,10,1,40,126803
24,10,1,15,41321
53,13,1,50,126925
23,10,0,40,42975
42,12,0,40,35463
30,9,0,40,41394
38,13,0,35,28483
28,9,1,40,46281
19,8,0,20,30977
45,9,1,40,39369
26,13,1,40,36783
33,5,0,40,25060
29,9,1,50,41223
54,14,0,55,119567
23,10,0,50,45746
43,9,1,55,107535
37,5,0,30,45137
31,4,1,40,29784
56,8,1,40,49050
25,7,1,40,33371
17,7,0,25,39951
37,9,0,68,37193
60,11,1,40,25184
59,13,0,40,40103
59,9,1,40,153659
46,15,1,40,179231
28,9,1,16,37421
33,9,1,40,21656
24,9,1,50,23960
29,9,0,40,109615
33,11,0,99,21861
29,9,1,40,44522
23,10,1,40,43155
20,10,1,25,31513
60,9,0,44,43045
44,6,0,35,35545
18,9,1,25,37398
52,8,0,40,32053
31,9,1,45,45866
30,13,0,55,87059
33,9,1,40,40463
20,10,0,32,43459
27,13,0,35,138333
33,11,0,50,37307
25,9,0,35,24958
63,9,0,20,33404
63,10,1,35,25608
43,9,0,30,40458
58,7,0,40,47740
70,11,0,35,43422
35,11,0,40,162783
42,10,1,55,170485
20,10,1,25,32254
35,9,1,40,24471
62,5,1,40,23529
41,9,0,50,37501
43,13,0,35,22622
19,8,1,40,27936
46,9,0,40,49344
47,13,1,50,85553
36,13,1,40,142752
45,12,0,40,32638
48,6,1,30,28046
29,12,0,40,45877
48,13,1,40,71035
36,9,0,25,27786
58,7,1,40,30985
43,9,0,40,42436
59,13,1,4,36125
42,13,1,40,36772
33,11,1,40,140707
23,10,1,40,38970
21,10,1,25,27740
48,3,0,40,38830
32,9,1,40,22138
31,10,1,50,199512
66,14,0,40,37834
23,13,1,32,29627
52,10,0,35,142206
17,7,1,15,33109
35,10,1,43,163065
39,16,1,55,183635
21,10,0,10,42912
24,10,0,40,49336
45,9,1,84,149485
25,9,1,50,37647
29,13,1,40,47398
56,13,1,44,142015
34,9,1,40,44625
64,9,1,40,64501
27,9,1,39,20350
47,9,1,40,25343
36,13,1,42,122487
44,9,1,40,39094
31,9,0,60,22543
23,9,0,35,49118
45,10,1,50,97833
31,9,1,64,35965
45,6,1,60,45753
42,9,0,35,29213
33,12,1,40,74705
33,14,0,40,30203
30,10,0,20,146415
25,10,1,42,40000
33,14,0,32,22777
70,14,1,8,107112
22,5,1,40,25304
30,13,1,40,117637
46,12,1,50,98495
43,8,1,60,32299
37,4,0,25,26716
59,10,1,60,133289
51,9,1,45,48792
47,13,1,65,35563
36,10,1,60,42328
73,3,1,6,33498
32,14,0,40,20272
34,9,1,50,20808
51,9,1,40,45842
20,9,0,45,39654
57,10,1,40,20731
19,10,1,20,33591
45,8,1,40,138682
55,6,1,40,45352
60,10,1,40,46553
19,9,1,40,37224
35,9,1,40,39278
20,9,0,30,45507
34,13,1,15,41787
26,15,1,40,103384
73,10,0,40,44043
27,14,1,55,34586
37,11,1,84,24045
73,9,1,40,42648
46,11,1,40,186261
36,9,1,40,39765
54,9,1,60,61689
49,7,1,50,41676
68,9,1,40,37768
34,13,1,50,27245
30,11,1,40,33198
28,13,1,50,25280
28,7,1,50,114808
25,10,1,40,37648
26,10,1,40,42780
40,10,1,55,102847
32,9,0,40,31894
60,7,0,20,40602
18,8,0,30,31384
36,13,1,40,46290
26,13,0,40,22556
24,9,0,45,49598
90,9,1,40,32402
20,10,0,40,28782
27,13,1,50,23780
58,13,0,50,49781
37,14,1,40,157300
65,9,0,75,34048
28,9,1,40,30025
36,13,0,60,41406
45,9,1,40,120982
23,9,1,48,26253
69,9,1,35,30749
58,9,1,40,49821
22,9,1,20,48023
58,13,1,35,35163
53,10,1,60,113725
44,9,1,60,41225
31,6,1,40,39259
46,13,0,40,24143
48,9,1,40,40461
46,10,0,40,21453
43,5,0,40,34354
43,10,0,40,24979
17,6,1,15,37902
20,10,1,40,41973
22,10,0,35,36693
19,10,1,35,49409
35,10,0,40,43533
29,13,1,40,26218
18,10,0,40,26620
25,9,1,35,35691
54,6,1,40,40008
23,10,0,16,35157
36,3,0,35,48937
26,9,1,50,37992
25,9,1,40,38865
46,5,0,40,34999
41,10,0,50,40990
31,9,1,40,46065
48,14,1,40,144893
52,14,0,50,38181
22,9,1,43,27500
18,9,1,25,49005
46,10,0,40,33075
34,10,1,40,29513
30,9,1,48,40783
31,7,1,40,30584
21,9,1,40,32498
41,9,1,45,39712
45,13,1,60,115235
30,13,1,40,45742
21,5,1,35,38832
44,10,0,46,32201
54,7,0,50,160554
36,9,1,40,119656
50,13,1,50,63072
26,13,0,35,41494
47,15,1,35,48600
36,9,1,37,31717
32,10,1,60,47252
21,6,0,35,45767
30,9,1,45,47119
34,9,0,40,35438
51,9,1,45,36493
55,6,1,50,34148
43,10,1,40,20597
37,9,1,30,44794
28,10,0,40,41257
39,10,1,50,35661
35,9,1,40,32177
59,14,1,20,22613
26,9,1,36,38008
68,9,1,40,45042
46,15,1,40,174642
21,9,1,37,35630
23,10,0,20,32832
17,6,0,30,32557
23,9,0,40,49687
34,9,1,15,25294
33,12,0,40,42933
31,12,1,45,38408
31,13,0,30,23001
56,9,1,40,49608
21,9,0,40,34384
45,9,0,40,38044
41,13,1,40,173495
26,6,0,30,32117
41,7,0,40,27300
46,14,1,55,185190
47,9,0,40,41719
43,15,1,60,138389
35,9,1,45,33610
44,9,1,50,39747
58,13,1,30,184137
25,12,0,25,43223
44,11,1,40,43210
57,10,1,42,43432
24,10,1,40,43510
38,13,0,50,39487
33,4,1,35,46677
25,10,0,40,31629
33,9,1,84,95597
50,10,1,52,168409
35,9,1,50,197017
36,13,1,55,188756
27,10,0,40,30586
22,11,1,50,21773
30,9,1,40,29010
90,14,0,40,41390
39,9,1,40,48249
34,13,1,45,22586
39,13,1,60,114218
19,10,0,4,40198
19,6,1,40,37474
29,9,1,40,23553
66,12,1,30,28036
38,10,1,45,30192
44,3,1,40,42175
34,4,1,40,34170
35,12,0,40,40227
29,13,1,40,39329
22,9,1,40,31978
33,10,1,40,32880
73,11,1,60,89807
35,10,1,40,23753
41,9,1,40,44267
27,10,0,50,27976
25,9,1,50,38935
47,13,1,51,197930
36,13,0,35,118986
36,2,0,20,39644
25,9,0,40,47612
37,7,1,65,47792
26,13,1,40,22224
53,10,1,40,27869
36,14,0,40,48825
30,13,0,45,67937
53,10,0,40,21121
37,9,1,45,39009
41,9,1,40,43014
53,13,1,55,45326
23,10,1,32,48133
28,9,1,50,21197
53,6,1,40,40464
32,9,1,20,158864
33,13,0,50,22687
27,9,0,32,41052
52,11,1,40,77273
31,10,1,55,36435
27,12,0,40,99275
44,9,0,30,20741
37,14,1,40,49628
39,9,1,60,29603
18,8,0,20,30751
42,9,1,40,139986
49,13,1,40,133507
35,9,0,36,43533
43,9,1,99,39465
43,15,1,60,83453
31,10,1,40,158338
27,13,1,40,21091
46,10,0,40,26477
54,9,1,44,43493
37,10,1,40,142987
53,10,1,40,184650
26,10,1,20,29080
59,15,1,55,161112
36,10,1,40,37228
32,9,1,40,57489
53,14,1,40,130752
26,9,0,40,42513
35,9,0,40,133976
48,9,0,40,49971
30,10,1,40,28364
38,8,1,40,191146
58,9,0,10,76132
44,9,1,32,38030
30,11,0,40,31609
68,9,1,10,40819
26,13,0,40,26095
26,13,0,40,39835
41,2,1,40,35843
43,13,1,40,145527
48,13,1,47,23734
55,9,0,37,49921
50,10,0,40,22180
41,7,1,50,72678
52,9,1,36,23421
24,9,0,40,32114
31,9,1,40,119716
54,11,1,38,88937
31,14,0,25,24017
31,13,1,50,125474
47,9,1,40,110438
40,11,1,40,121123
46,10,0,48,35115
45,9,0,40,49633
39,6,0,25,27519
34,10,0,18,28390
48,10,1,60,136036
19,10,0,20,40643
56,10,0,40,26227
47,9,0,40,46227
35,10,0,40,95614
25,10,1,40,34159
43,13,0,40,44084
59,13,1,37,94002
66,4,1,10,38874
63,4,1,60,143020
32,10,0,37,41947
58,13,0,40,32596
43,11,1,50,137662
27,9,0,52,23624
21,8,1,32,48691
44,10,1,60,173981
40,9,1,60,34967
65,9,0,40,22283
50,10,1,45,56514
18,9,1,20,42039
51,14,1,40,57414
44,10,0,40,39274
20,10,0,13,24778
29,11,1,40,43834
50,11,1,50,173661
50,9,1,40,94640
43,6,1,40,21671
23,13,0,40,24434
41,9,1,40,48790
30,10,0,30,20952
58,13,1,25,25926
50,11,1,40,46656
37,13,1,65,125573
21,9,1,24,25347
33,9,0,20,45130
52,10,0,45,23654
47,9,1,40,22345
45,13,1,45,193197
34,10,1,40,112406
39,10,1,40,113103
31,10,0,15,35472
19,10,1,40,29696
45,10,0,45,29542
45,11,1,3,34873
34,9,1,30,27582
27,7,1,35,28714
37,9,0,40,44357
20,9,0,20,23498
32,13,1,48,56909
24,2,1,55,25219
39,9,1,40,48475
18,10,0,30,27469
62,10,1,80,46603
24,13,0,40,35300
37,9,1,45,38270
46,13,0,25,44511
44,9,1,40,39326
53,9,1,48,138266
25,13,1,35,26127
44,15,1,45,42851
24,13,1,50,45121
61,9,1,20,22152
45,14,0,40,24603
33,10,1,48,46947
48,13,1,45,104154
26,9,1,30,20945
40,9,0,32,30476
68,13,1,40,85031
24,9,0,40,47257
25,13,1,60,31384
31,13,0,50,34157
55,10,0,38,29967
46,12,0,38,49019
58,13,1,38,21565
56,9,0,40,48012
45,13,1,55,64710
24,13,1,40,87806
35,9,1,56,35705
51,9,1,40,115716
47,15,1,55,130141
17,7,0,10,32179
21,6,0,40,36554
45,13,0,40,89724
42,9,1,50,122126
56,8,0,40,39704
39,9,1,40,49913
31,4,0,40,29325
20,10,1,40,20362
65,3,1,21,28874
44,10,1,45,34829
33,9,1,40,23087
25,13,1,45,147330
38,9,1,50,32426
31,6,1,40,46758
33,13,1,20,32594
49,9,0,40,35094
28,9,0,40,31751
29,9,1,40,25898
23,11,1,20,23013
37,13,1,5,165721
52,10,1,37,90749
27,9,1,40,20328
47,10,1,55,60505
21,9,0,40,44701
41,13,0,40,70576
61,10,1,40,73340
32,13,1,40,136599
21,10,1,40,24996
63,8,1,40,99717
34,10,1,42,45169
21,12,1,10,20441
44,9,0,33,44752
26,13,1,35,25554
36,14,1,50,110039
39,13,1,40,187869
52,9,1,8,31965
44,13,1,40,33707
42,9,0,40,32235
60,9,1,50,81047
31,13,1,40,34785
30,10,1,40,44945
23,10,0,25,48759
81,2,0,20,41409
39,13,1,40,39528
38,6,0,40,22879
21,10,0,38,43934
28,9,1,40,34097
34,13,0,40,33438
47,9,0,40,47412
36,9,1,50,43774
27,9,1,99,31075
56,13,0,52,25788
57,9,0,30,31405
42,10,0,38,48876
43,9,1,35,27358
48,9,0,32,25009
53,9,0,40,23994
58,9,0,24,36580
19,8,1,40,33049
37,9,1,46,145801
41,10,0,15,34107
31,4,0,40,21169
31,13,1,35,35886
53,9,1,40,49359
19,10,1,25,43645
56,16,1,50,166932
55,10,0,40,88690
51,3,0,40,43679
62,10,0,40,25923
43,10,1,50,128760
45,4,1,48,46466
28,9,1,45,20043
46,9,1,40,118220
62,13,1,40,33478
57,9,0,30,25205
60,13,0,45,197140
23,10,1,40,42411
47,10,1,60,112254
21,10,0,8,28759
51,9,1,48,29929
61,9,1,40,36514
52,13,0,30,133584
76,13,1,40,35213
24,10,1,39,39238
31,13,1,55,44566
43,13,1,50,133492
58,10,0,40,22826
18,10,0,24,21543
19,8,0,25,44614
44,10,0,45,43646
